time_rel,desired_ee_0,desired_ee_1,desired_ee_2,desired_ee_3,desired_ee_4,desired_ee_5,actual_ee_0,actual_ee_1,actual_ee_2,actual_ee_3,actual_ee_4,actual_ee_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_q_6,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_qd_6,stiffness_0,stiffness_1,stiffness_2,stiffness_3,stiffness_4,stiffness_5,damping_0,damping_1,damping_2,damping_3,damping_4,damping_5
1.6400999811594374e-05,0.3981941998404775,0.05597995078245503,0.4575761262939502,2.8197441138722823,-1.3457860188029636,0.018667834384772174,0.3981955647468567,0.05597927048802376,0.4575774669647217,2.8197414497561435,-1.3458054716064234,0.018663393559852918,-0.2452346235513687,-0.4991144835948944,0.348965048789978,-2.4725563526153564,0.157839834690094,1.9965142011642456,0.8892838358879089,-0.0006781773408874869,0.0028688213787972927,0.00026879628421738744,0.0003200678911525756,7.274741801666096e-05,0.0006294442573562264,-0.0002929347974713892,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.014648251999460626,0.3981463778423972,0.0557593240804777,0.4574701628635669,2.820095131836365,-1.3454204291096414,0.01900340407204928,0.3981945514678955,0.05597778037190437,0.45757991075515747,2.8197369160170784,-1.3458091193337467,0.01867925954964301,-0.2452324777841568,-0.49911588430404663,0.34896719455718994,-2.4725563526153564,0.15783725678920746,1.9965137243270874,0.889281690120697,-0.0003063092299271375,1.1745900337700732e-05,-2.6983278075931594e-05,0.00030610489193350077,0.000360393023584038,-0.00031925641815178096,-0.0012867433251813054,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.030299135998575366,0.3980952252886582,0.05552333186596997,0.457356819626466,2.8204705103449856,-1.3450292767855,0.019362381471970072,0.39819467067718506,0.05598056688904762,0.4575780928134918,2.8197445750329035,-1.3457957929643276,0.018669584235648996,-0.2452353984117508,-0.4991154074668884,0.34896671772003174,-2.4725563526153564,0.15783852338790894,1.9965144395828247,0.8892874717712402,0.00044775669812224805,0.0015501270536333323,0.0004486764664761722,0.0006746384897269309,-0.0004757996357511729,-0.00013191226753406227,0.0011237382423132658,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.04097803699914948,0.3980603229114292,0.055362309811511135,0.457279483342576,2.8207265873022216,-1.3447623259526456,0.01960734065214884,0.3981945812702179,0.05597943067550659,0.45757704973220825,2.8197422022699596,-1.345800014944141,0.018665956205442674,-0.24523061513900757,-0.499112069606781,0.34896671772003174,-2.47255802154541,0.15783897042274475,1.9965157508850098,0.8892867565155029,0.0006409147172234952,0.0006286684074439108,0.0003484173212200403,-0.0007788918446749449,-0.00023210755898617208,-1.447879276383901e-05,0.0007597182411700487,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.05190951199983829,0.3980245950341763,0.055197479314179836,0.45720031792527843,2.8209886779979403,-1.3444890108446919,0.019858111971185276,0.3981953561306,0.05597953125834465,0.45757877826690674,2.8197434417420126,-1.3457990361610095,0.018672733783793753,-0.2452370822429657,-0.4991120994091034,0.34896865487098694,-2.47255277633667,0.1578364074230194,1.9965157508850098,0.8892911076545715,-0.0010161667596548796,0.0009813420474529266,0.0008216557325795293,0.00011196562991244718,0.00042089910130016506,0.00035044600372202694,0.0020085670985281467,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.061293519000173546,0.39799392482267903,0.055055982348699135,0.4571323592252807,2.8212136322948234,-1.3442543457297285,0.02007339878963656,0.39819467067718506,0.05597895383834839,0.45757871866226196,2.8197403643094106,-1.3458055969263276,0.018670774472320312,-0.2452370822429657,-0.4991154968738556,0.3489656448364258,-2.472559690475464,0.1578364074230194,1.9965157508850098,0.8892889022827148,-0.0012042585294693708,-0.00023181445430964231,0.000256907194852829,-0.0008466503932140768,0.00022594477923121303,0.0002696386363822967,0.0005904099089093506,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.07077211399882799,0.39796294546457595,0.05491305913590931,0.4570637155218083,2.8214408215715787,-1.3440172770865346,0.020290869588170724,0.3981943726539612,0.055976904928684235,0.4575756788253784,2.8197421452734113,-1.3458032173413732,0.01866529660845673,-0.245235413312912,-0.4991137385368347,0.34896746277809143,-2.4725606441497803,0.1578395664691925,1.9965142011642456,0.8892886638641357,-2.0747258986375527e-06,0.0005881406250409782,0.0016249679028987885,0.00013565328845288604,0.00017803454829845577,-0.0003019501455128193,0.000865817884914577,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.08003182599895808,0.3979326814925395,0.05477343635544923,0.4569966569625106,2.821662732975479,-1.3437856458680932,0.020503332014758426,0.3981937766075134,0.05597769841551781,0.45757320523262024,2.819731937381474,-1.345810713454052,0.01865976116188166,-0.2452361136674881,-0.49911734461784363,0.34896713495254517,-2.4725639820098877,0.15783566236495972,1.996514081954956,0.8892866373062134,1.6296191461151466e-05,-0.0006905601476319134,0.0010511701693758368,0.0001972067984752357,-7.206654117908329e-05,-0.0008405879489146173,-0.0004494702734518796,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.09009580099882442,0.39789978890819494,0.05462168647684153,0.4569237739544548,2.8219038833941594,-1.3435338545301219,0.020734263283713732,0.3981923460960388,0.055976372212171555,0.45757195353507996,2.8197360824460826,-1.3458007850530105,0.018656527664257832,-0.24523349106311798,-0.4991154074668884,0.34896281361579895,-2.4725708961486816,0.15783566236495972,1.9965165853500366,0.8892877697944641,-0.00014355103485286236,0.006125463172793388,-0.000639909936580807,0.0007910901913419366,-0.00016093472368083894,0.000176876739715226,0.0005346274119801819,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.10065114999997604,0.3978652903420407,0.054462527404048916,0.4568473324304752,2.8221567684139597,-1.3432697230001849,0.020976486759225085,0.3981914222240448,0.0559733584523201,0.4575675129890442,2.8197216166675356,-1.3458205556500187,0.01864452917509163,-0.24523012340068817,-0.49911531805992126,0.3489603102207184,-2.4725773334503174,0.15783636271953583,1.9965205192565918,0.8892812728881836,0.0009119423921220005,-0.003250004258006811,-0.000359263620339334,-0.00012124873319407925,-6.875403778394684e-05,0.0027224011719226837,-0.0018126185750588775,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.11090922899893485,0.39783176335805165,0.05430785072382456,0.4567730437270228,2.8224024926056877,-1.3430129846134526,0.02121190515392463,0.3981896638870239,0.05597599595785141,0.4575655162334442,2.819729609410732,-1.345804247911511,0.018645340741341908,-0.24523498117923737,-0.4991150498390198,0.34895795583724976,-2.4725911617279053,0.15783566236495972,1.9965232610702515,0.8892895579338074,0.0007920778589323163,0.0010445103980600834,-0.0013027676614001393,-0.002562584588304162,-0.00013764019240625203,2.9276930945343338e-05,0.0009974431013688445,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.12177118299950962,0.39779626269970186,0.054144068500493164,0.45669438177874333,2.822662640411185,-1.3427410835107088,0.021461200103312716,0.3981868624687195,0.05597223713994026,0.4575559198856354,2.819721004631279,-1.3457956204425061,0.018615406198485333,-0.24523496627807617,-0.49911266565322876,0.3489607572555542,-2.4726054668426514,0.15783631801605225,1.9965245723724365,0.8892826437950134,0.00031349912751466036,0.00023018222418613732,0.0007343085599131882,-0.0045984042808413506,-7.187962910393253e-05,0.0002508123288862407,0.0013029099209234118,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.13417076799851202,0.39775573652635354,0.05395710107277106,0.4566045843524399,2.8229595625590287,-1.3424306301839952,0.021745808027989696,0.3981834053993225,0.055969614535570145,0.457544207572937,2.8197093172834244,-1.3458050896622649,0.018586225022622315,-0.24523665010929108,-0.49911054968833923,0.3489558696746826,-2.4726269245147705,0.15783418715000153,1.99652898311615,0.8892773985862732,-0.00075238395947963,0.000623568834271282,0.00023202235752251,-0.008248940110206604,-0.0002805699477903545,-0.00020818035409320146,-0.00021263129019644111,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.1469723680002062,0.3977138964276046,0.0537640718525805,0.4565118755454265,2.8232660526899784,-1.342110042566255,0.022039668560344977,0.3981761634349823,0.05596429854631424,0.4575272798538208,2.819692654492894,-1.3457963960379649,0.018544184111364343,-0.24523498117923737,-0.49911734461784363,0.3489510416984558,-2.4726626873016357,0.15783219039440155,1.996537208557129,0.8892734050750732,-0.0005722196656279266,-0.0001927416742546484,-0.0006569302058778703,-0.0018875169334933162,-7.632542838109657e-05,0.004700834862887859,0.0001465506647946313,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.16027268600009847,0.3976704263442998,0.0535635227015786,0.45641555503748177,2.8235844196936144,-1.3417768915413908,0.022345004214271384,0.39816537499427795,0.055958375334739685,0.4575014114379883,2.8196654637365306,-1.3457968062669865,0.018475658813467754,-0.24523578584194183,-0.49911829829216003,0.34894755482673645,-2.4727189540863037,0.15783362090587616,1.9965401887893677,0.8892741799354553,-0.0007230769842863083,0.00032139901304617524,-0.0007869708351790905,-0.005963489878922701,0.0006079131853766739,2.7779926313087344e-05,0.0012832196662202477,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.17111460299929604,0.3976349911738668,0.05340004260663353,0.4563370381965712,2.8238438927836,-1.3415052635198763,0.022593922706053288,0.3981575071811676,0.05595303326845169,0.457482248544693,2.819642656222442,-1.3457977338347102,0.018420473724816512,-0.24523484706878662,-0.4991190433502197,0.34894439578056335,-2.472768545150757,0.15783075988292694,1.9965405464172363,0.8892651796340942,0.0001411830453434959,0.0005144639872014523,-0.0005861924146302044,-0.0048920889385044575,-0.0005463394336402416,-0.00015472466475330293,-0.0010263161966577172,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.18029597799977637,0.3976049832344983,0.0532616010324252,0.4562705469514984,2.8240635916297694,-1.3412751986433638,0.02280473130284141,0.3981494605541229,0.055944569408893585,0.45745694637298584,2.819615615695085,-1.3458068923037154,0.018360446844290165,-0.24523985385894775,-0.49911659955978394,0.3489430844783783,-2.4728240966796875,0.15782834589481354,1.9965499639511108,0.8892646431922913,-0.0018950961530208588,0.00026190991047769785,0.00040368264308199286,-0.006347921211272478,-0.00011801300570368767,0.0009537526639178395,0.0006666176486760378,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
0.19050315200001933,0.3975716226258195,0.05310769192439531,0.45619662690053475,2.8243078005075115,-1.3410193872665876,0.02303910813327826,0.39814093708992004,0.055939141660928726,0.45743125677108765,2.8195983740691943,-1.3458069715013126,0.01829077363464535,-0.24523484706878662,-0.4991113245487213,0.3489379286766052,-2.4728732109069824,0.157831072807312,1.996558666229248,0.8892591595649719,0.0002845707058440894,0.0009781148983165622,-0.0005936617380939424,-0.003615899942815304,-8.904244168661535e-05,0.001805302919819951,0.00044178019743412733,300.0,334.2167092825861,550.4414363981754,30.0,30.0,30.0,24.491198419023927,25.850175080118227,33.174544551037414,7.744796963123049,7.744796963123049,7.744796963123049
