time_rel,desired_ee_0,desired_ee_1,desired_ee_2,desired_ee_3,desired_ee_4,desired_ee_5,actual_ee_0,actual_ee_1,actual_ee_2,actual_ee_3,actual_ee_4,actual_ee_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_q_6,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_qd_6
0.18341057899851876,0.4697377542640639,-0.01349723587095383,0.400171347527186,-2.8409641198033175,1.1740596479313288,-0.11944594269990202,0.4728996157646179,-0.013283380307257175,0.3991672396659851,-2.840242183093001,1.173752460778285,-0.11833597310251041,-0.3099434971809387,-0.2095744013786316,0.2741001546382904,-2.407668113708496,0.12284821271896362,2.2973036766052246,0.6674347519874573,0.0005402142996899784,-0.0051878709346055984,0.0003728774900082499,-0.008552683517336845,-1.5932739188428968e-05,0.0004945325199514627,0.0003707341675180942
0.19352676099879318,0.4695531707189926,-0.013509659402062524,0.4002158630389918,-2.841014197994209,1.1740856573049914,-0.11947210531436576,0.47287091612815857,-0.013284594751894474,0.39913642406463623,-2.840272118269113,1.1737742374129085,-0.11823936799330236,-0.3099413812160492,-0.2096124291419983,0.2740989625453949,-2.4077820777893066,0.12284821271896362,2.2972934246063232,0.6674347519874573,0.0013526075053960085,-0.0036298229824751616,0.00014610111247748137,-0.009302482008934021,-0.009457282721996307,-0.0003502754552755505,0.0006031465600244701
0.20372477699856972,0.4693670940009303,-0.01352218343227637,0.4002607386552689,-2.8410646810127003,1.174111877155293,-0.11949848041738706,0.4728359282016754,-0.013287008740007877,0.39910179376602173,-2.84030941390113,1.1738022499582894,-0.11812751857417882,-0.3099452257156372,-0.20965053141117096,0.27409598231315613,-2.4078848361968994,0.12284821271896362,2.2972919940948486,0.6674318313598633,0.0003465352638158947,-0.005121027585119009,-0.00021449380437843502,-0.0071778204292058945,-0.0004947266425006092,-0.0002233255945611745,-0.0007901465287432075
0.21384384399971168,0.46918245781508133,-0.013534610506411278,0.40030526686230794,-2.841114772938053,1.1741378940973366,-0.11952465217669868,0.47280529141426086,-0.013290086761116982,0.3990674316883087,-2.8403401277421096,1.1738317857672933,-0.11801777324836109,-0.30994367599487305,-0.20969265699386597,0.27409693598747253,-2.408008098602295,0.12284760177135468,2.2972822189331055,0.6674347519874573,0.001336839864961803,-0.008007494732737541,-0.00010245512385154143,-0.010950719006359577,-0.00039044750155881047,-8.138453995343298e-05,0.00011100344272563234
0.22434031299962953,0.4689909354147644,-0.013547501062270038,0.4003514557989712,-2.841166732810163,1.174164881449927,-0.11955180092739635,0.4727758467197418,-0.013287274166941643,0.3990423083305359,-2.8403692820918898,1.1738450856051903,-0.1179397927291819,-0.309944212436676,-0.2097320705652237,0.27409499883651733,-2.4081051349639893,0.12284892052412033,2.2972829341888428,0.667431116104126,-0.00021576705330517143,-0.006790710147470236,-0.0010762761812657118,-0.010420418344438076,-4.573262049234472e-05,0.0006557145970873535,-0.0006870126817375422
0.23350558499987528,0.46882370252024924,-0.013558756795096081,0.40039178690154714,-2.841212102719159,1.1741884462431051,-0.11957550732151614,0.4727398753166199,-0.013288939371705055,0.3990097939968109,-2.840402260780745,1.173883756862753,-0.11783131736105311,-0.3099414110183716,-0.20978902280330658,0.27409622073173523,-2.4082295894622803,0.12284821271896362,2.2972726821899414,0.6674339771270752,0.0008753618458285928,-0.008093501441180706,0.00025384771288372576,-0.0126584991812706,-8.169552165782079e-05,-0.0008554311352781951,0.0006522523472085595
0.2438302289992862,0.46863531530153785,-0.013571436335253562,0.4004372197349851,-2.841263211480982,1.1742149919667009,-0.11960221330831866,0.4726906418800354,-0.013291372917592525,0.3989686071872711,-2.8404468567815178,1.1739274172150924,-0.11770844040430896,-0.3099497854709625,-0.20986449718475342,0.27409371733665466,-2.4083914756774902,0.122846320271492,2.297268867492676,0.6674333214759827,-0.0006221895455382764,-0.000965462124440819,0.0003455526602920145,-0.013426088728010654,-0.0007453431026078761,-0.0007639256655238569,-0.0009151360718533397
0.25529282499883266,0.46842616459574205,-0.013585513377163533,0.40048766004216113,-2.8413199529682824,1.1742444635737819,-0.1196318637735544,0.4726499617099762,-0.013294875621795654,0.3989403247833252,-2.840487078007081,1.1739482103564314,-0.11762149629011986,-0.30994802713394165,-0.209940567612648,0.27409055829048157,-2.4085264205932617,0.12284988909959793,2.2972657680511475,0.6674339175224304,-0.0002763017255347222,-0.008634580299258232,-0.00012722282554022968,-0.012774204835295677,0.0004484818200580776,0.00032292972900904715,0.0013159835943952203
0.26439628199841536,0.4682600596002664,-0.013596693195916092,0.4005277191323917,-2.8413650161313533,1.174267869641241,-0.11965541258615951,0.47260576486587524,-0.013295170851051807,0.3989088833332062,-2.840526069053112,1.1739782218387789,-0.11752951485773583,-0.3099481165409088,-0.21002186834812164,0.27408549189567566,-2.408677816390991,0.12284927815198898,2.2972638607025146,0.6674277186393738,-0.00041526989662088454,-0.007512323092669249,-0.0008261947659775615,-0.016799861565232277,0.0001740863808663562,0.0001897150359582156,-0.0009854757227003574
0.27332562999981747,0.4680971314610505,-0.01360765919402415,0.40056701206883394,-2.841409217220407,1.1742908281129045,-0.11967851167334113,0.4725579619407654,-0.013297510333359241,0.3988760709762573,-2.8405600436968776,1.1740264676159649,-0.11743169591649281,-0.3099474012851715,-0.21010813117027283,0.2740854024887085,-2.4088406562805176,0.12284821271896362,2.297262191772461,0.6674285531044006,8.356991020264104e-05,-0.010327205061912537,0.0002164382312912494,-0.01960100419819355,6.68566208332777e-05,-0.0003114758583251387,-0.0004352539835963398
0.28240514999924926,0.46793146322880685,-0.013618809616106503,0.40060696582606314,-2.8414541614568773,1.174314172755576,-0.11970199990614412,0.4725019037723541,-0.013300943188369274,0.39884793758392334,-2.840608931540735,1.1740649376220944,-0.11735077224587319,-0.30995145440101624,-0.21022792160511017,0.2740859091281891,-2.4090280532836914,0.12284892797470093,2.2972540855407715,0.6674270629882812,-0.0010571809252724051,-0.014562765136361122,0.0009268232970498502,-0.0180218368768692,0.00016358318680431694,0.00023753507412038743,-0.0009353428613394499
0.29215316899899335,0.4677535973200731,-0.013630781011766267,0.40064986126377417,-2.841502414564122,1.1743392362646368,-0.11972721826191966,0.47244134545326233,-0.013302767649292946,0.3988126218318939,-2.8406543824067207,1.1741173820122164,-0.11724226618625097,-0.3099497854709625,-0.21033714711666107,0.2740793824195862,-2.40920090675354,0.12285182625055313,2.297248601913452,0.6674299836158752,-0.00046668609138578176,-0.01407624687999487,9.593407412467059e-06,-0.0166904516518116,8.001033711479977e-05,-9.803236025618389e-05,0.00039604410994797945
0.30208649599990167,0.467572350213988,-0.01364297998139782,0.40069357213565915,-2.8415515846935016,1.1743647762980134,-0.11975291681474277,0.47237542271614075,-0.013301742263138294,0.3987739682197571,-2.8407184841995354,1.1741493228788342,-0.11711949898612338,-0.3099498152732849,-0.2104705572128296,0.27407902479171753,-2.409406900405884,0.1228535994887352,2.297234058380127,0.6674278378486633,-0.0002929347683675587,-0.013497928157448769,0.000176182875293307,-0.02182353287935257,0.00040034676203504205,-0.001161851454526186,-0.0003565324586816132
0.3118676179983595,0.4673938802958706,-0.013654992030352898,0.40073661324067134,-2.8416000011488736,1.1743899250608762,-0.11977822238730354,0.472310870885849,-0.013303989544510841,0.39873966574668884,-2.8407702940417057,1.1741986263810127,-0.11701193537619405,-0.3099444806575775,-0.21060562133789062,0.27407780289649963,-2.4096131324768066,0.12284920364618301,2.2972285747528076,0.6674268245697021,0.0012555819703266025,-0.01889437809586525,0.0006435597315430641,-0.02444298379123211,-0.00013894643052481115,-7.4279128057241905e-06,0.0007430316763930023
0.3210286019984778,0.46722672564176915,-0.013666242497150415,0.4007769254742194,-2.8416453476963075,1.174413479417635,-0.11980192425901894,0.4722471237182617,-0.013304521329700947,0.3987138271331787,-2.8408233013440563,1.17423754964447,-0.1169390293693376,-0.3099481165409088,-0.21075096726417542,0.27407777309417725,-2.409824848175049,0.12285500764846802,2.2972183227539062,0.6674273610115051,-8.06085008662194e-05,-0.018972247838974,1.0545141776674427e-05,-0.02426418848335743,0.000781618058681488,0.00040617238846607506,0.0009486129856668413
0.33002833199861925,0.4670625132869434,-0.013677294930333563,0.4008165281214493,-2.841689895824462,1.1744366192245175,-0.1198252095938955,0.4721713662147522,-0.013304468244314194,0.39868491888046265,-2.840886715985574,1.1742838024473272,-0.11685322517245615,-0.3099513053894043,-0.2109287828207016,0.27407461404800415,-2.4100656509399414,0.1228523999452591,2.297205924987793,0.6674230694770813,-2.6490197342354804e-05,-0.021135861054062843,-0.0002668184752110392,-0.022027896717190742,-0.00016290439816657454,-0.0017312815180048347,-0.000817126827314496
0.3400444949984376,0.4668797547250208,-0.013689595629610684,0.40086060350703,-2.841739474981823,1.1744623725200667,-0.11985112556389307,0.47209814190864563,-0.013308088295161724,0.3986577093601227,-2.8409420265345844,1.174337364152811,-0.1167682588230864,-0.3099513053894043,-0.21109814941883087,0.2740745544433594,-2.4102909564971924,0.1228523999452591,2.297191858291626,0.6674252152442932,1.9933593648602255e-05,-0.017463307827711105,0.00018759597151074558,-0.02587011083960533,-0.00010293938976246864,-0.004277445841580629,0.00020806191605515778
0.348872221999045,0.46671868079963574,-0.013700436828494623,0.400899449267763,-2.8417831712602135,1.1744850702011973,-0.11987396723838108,0.472025066614151,-0.013306374661624432,0.39863282442092896,-2.8410060987486765,1.1743725428215566,-0.11669125158430062,-0.3099474012851715,-0.21130214631557465,0.2740747332572937,-2.4105477333068848,0.12285169214010239,2.297175168991089,0.6674219369888306,0.0008488735766150057,-0.022296829149127007,0.0018817001255229115,-0.021611768752336502,-0.00021144779748283327,-0.000426320155384019,0.0005863909027539194
0.358571969998593,0.4665416956611709,-0.013712348943264367,0.4009421322925025,-2.841831183707322,1.1745100100718258,-0.11989906599673149,0.47194144129753113,-0.013304442167282104,0.3986062705516815,-2.8410793899587246,1.1744144840902513,-0.11659386840362816,-0.3099510967731476,-0.21150830388069153,0.2740687131881714,-2.41080904006958,0.12285301834344864,2.2971463203430176,0.6674203872680664,2.0039095034007914e-05,-0.023902293294668198,-0.0008580844150856137,-0.025377918034791946,0.00025786712649278343,-0.0032729851081967354,0.00041132987826131284
0.3682937289995607,0.466364308901949,-0.013724288089414217,0.4009849121750282,-2.8418793048544093,1.1745350066061566,-0.11992422248371666,0.4718579649925232,-0.013302955776453018,0.3985850214958191,-2.841150889159299,1.1744630608858513,-0.11650114085393785,-0.3099513351917267,-0.21170498430728912,0.2740682065486908,-2.4110374450683594,0.12285169214010239,2.297106981277466,0.6674189567565918,0.0002398460201220587,-0.02368634194135666,-0.00035927441786043346,-0.028781160712242126,-0.00016879846225492656,-0.0030335786286741495,-0.0008756326860748231
0.3782703379984014,0.46618227205674934,-0.013736540213017075,0.4010288135061487,-2.8419286872062886,1.1745606584815502,-0.1199500392380058,0.47178196907043457,-0.013305353000760078,0.3985704779624939,-2.8412073061819996,1.1745207025580047,-0.11643326634621892,-0.3099513351917267,-0.21190562844276428,0.2740707993507385,-2.4112653732299805,0.12285240739583969,2.297070026397705,0.6674211025238037,-0.0006677742348983884,-0.021447928622364998,0.0010487185791134834,-0.02522159554064274,0.0001728828647173941,-0.003344492753967643,0.00029914863989688456
0.3872426669986453,0.466018559670558,-0.013747558995443977,0.4010682955773021,-2.8419730983331717,1.1745837282127614,-0.11997325788514733,0.4717031717300415,-0.01330419722944498,0.39856305718421936,-2.8412704509368782,1.1745593143265975,-0.11639347781717581,-0.3099530041217804,-0.21212522685527802,0.27406713366508484,-2.411503791809082,0.12285169214010239,2.2970335483551025,0.6674156785011292,-0.00014773507427889854,-0.022339170798659325,-0.0006720081437379122,-0.024455681443214417,-0.00018820216064341366,-0.009523655287921429,-0.00027831102488562465
0.3971177249986795,0.46583837576190734,-0.013759686405791107,0.401111750040752,-2.8420219775292996,1.1746091191170192,-0.11999881338257258,0.47162818908691406,-0.01330037321895361,0.3985641300678253,-2.841326570317712,1.1745899606642771,-0.1163988426148462,-0.3099513351917267,-0.21235856413841248,0.27406662702560425,-2.411724805831909,0.12285108119249344,2.2970094680786133,0.6674177646636963,-0.00031840839073993266,-0.02557745948433876,-0.0033347029238939285,-0.019489750266075134,-0.00031941154156811535,-0.0009723230614326894,0.0002120080462191254
0.4070404129997769,0.4656573227788917,-0.013771872309826856,0.40115541409650407,-2.8420710922208943,1.1746346325603818,-0.12002449294596633,0.4715489149093628,-0.013302762992680073,0.3985694944858551,-2.8413832499260554,1.1746398719338735,-0.1163890121123453,-0.3099513351917267,-0.21260134875774384,0.27406617999076843,-2.411949634552002,0.12285169214010239,2.2969720363616943,0.6674129366874695,-0.0004186539154034108,-0.02411460503935814,0.0005434025661088526,-0.016766207292675972,0.00033791299210861325,-0.005236459895968437,0.00041182656423188746
0.41698637399895233,0.46547584514826795,-0.013784086795081842,0.4011991805633654,-2.8421203218443813,1.1746602059163371,-0.12005023354894745,0.47147560119628906,-0.013300495222210884,0.3985808491706848,-2.8414419733162837,1.1746675343336606,-0.11638357084890204,-0.309949666261673,-0.21283872425556183,0.27406176924705505,-2.412155866622925,0.12285169214010239,2.2969167232513428,0.6674129366874695,0.000723378558177501,-0.028895340859889984,-0.001305089332163334,-0.021340299397706985,-8.431113383267075e-05,-0.0024731047451496124,0.0003436156257521361
0.4258487059996696,0.4653141398074342,-0.013794970491846442,0.40123817860084576,-2.8421641875963646,1.17468299307379,-0.12007317035357826,0.4714026153087616,-0.013298217207193375,0.3986063599586487,-2.8414963549874144,1.1746973240657008,-0.11640775253877991,-0.3099530041217804,-0.2131236344575882,0.2740602493286133,-2.4123687744140625,0.12285620719194412,2.296842336654663,0.6674105525016785,-0.00044904675451107323,-0.030072713270783424,0.0006508243386633694,-0.022981679067015648,0.00030286185210570693,-0.008859933353960514,0.001646345597691834
0.4356140569998388,0.46513595765270155,-0.013806963172675497,0.40128115030674466,-2.8422125227655517,1.1747081021740229,-0.12009844502796627,0.47131168842315674,-0.013296559453010559,0.398642361164093,-2.841559765308214,1.174741706458362,-0.11644722321593698,-0.30995747447013855,-0.21342948079109192,0.2740539610385895,-2.4125843048095703,0.12285279482603073,2.296757698059082,0.6674045920372009,-0.00032620789716020226,-0.03377535939216614,0.0007623947458341718,-0.02164091356098652,-0.0001490117283537984,-0.006261717993766069,-0.005615397356450558
0.4457882989991049,0.4649503147237204,-0.013819458006396543,0.4013259213072882,-2.842262881535875,1.1747342627072455,-0.12012477882528405,0.4712335169315338,-0.013296331278979778,0.39867469668388367,-2.8416114051884933,1.174781068268653,-0.11649666854502083,-0.3099537789821625,-0.21371223032474518,0.27404582500457764,-2.4127817153930664,0.12285185605287552,2.296684503555298,0.6673997640609741,0.0003300487878732383,-0.02846592664718628,-0.0002027111331699416,-0.018167775124311447,-0.0001376058062305674,-0.0070909783244132996,-0.0009158974280580878
0.4549564559983992,0.46478302918846076,-0.013830717282246566,0.40136626510508944,-2.8423082603177017,1.1747578364081657,-0.12014850931880736,0.4711548984050751,-0.013295633718371391,0.3987075686454773,-2.8416616771635885,1.1748184130948809,-0.11654831156576953,-0.3099508583545685,-0.21404199302196503,0.2740415930747986,-2.4130053520202637,0.12285425513982773,2.2966060638427734,0.6674011945724487,0.00045652256812900305,-0.034353628754615784,-0.001002743374556303,-0.02314462698996067,0.0003689925651997328,-0.010045772418379784,6.473207758972421e-05
0.46441149299971585,0.46461050913608964,-0.013842328871116411,0.4014078712971533,-2.8423550588083417,1.1747821478163372,-0.12017298308293767,0.4710708558559418,-0.01329447515308857,0.3987574279308319,-2.8417105425733573,1.1748553093345444,-0.11664780558132444,-0.3099527955055237,-0.2143726497888565,0.27402958273887634,-2.4132230281829834,0.12285516411066055,2.2965238094329834,0.6674011945724487,-0.00040199991781264544,-0.037603266537189484,0.00032915640622377396,-0.023587560281157494,-0.0005415038322098553,-0.013169919140636921,0.001074948231689632
0.47473760999855585,0.4644220950404936,-0.013855010220242358,0.4014533106124164,-2.8424061685094792,1.1748086990772166,-0.12019971241979122,0.47095564007759094,-0.013302641920745373,0.39881643652915955,-2.841766023825301,1.1749279828519688,-0.11676976237002348,-0.30993932485580444,-0.21479029953479767,0.27399665117263794,-2.413487672805786,0.12285719811916351,2.296438455581665,0.6673953533172607,0.0016418879386037588,-0.036791909486055374,-0.005646021105349064,-0.016927892342209816,0.0002962011785712093,-0.00887550413608551,0.0004828820237889886
0.48707713699877786,0.46419694353193613,-0.013870164207937486,0.401507609789699,-2.842467243324667,1.174840427466562,-0.12023165465069258,0.47086256742477417,-0.013314971700310707,0.39886534214019775,-2.841803609934069,1.1750119295165493,-0.1168560065167143,-0.30993956327438354,-0.21518872678279877,0.27395445108413696,-2.413750648498535,0.12285719811916351,2.2963438034057617,0.6673959493637085,0.002645070431753993,-0.037780921906232834,-0.004225310869514942,-0.02106732316315174,0.00031731888884678483,-0.014504246413707733,0.0011911174515262246
0.4969945449993247,0.4640159868897356,-0.013882343627683895,0.40155125061119856,-2.8425163295035576,1.1748659279887528,-0.12025732786351646,0.47078052163124084,-0.013321458362042904,0.3989149332046509,-2.841842189491501,1.1750717222387395,-0.11695745132458678,-0.3099534511566162,-0.21551203727722168,0.2739369571208954,-2.4139575958251953,0.12285830080509186,2.296264171600342,0.6673829555511475,-0.0006526564247906208,-0.038738053292036057,-0.0009922058088704944,-0.025308554992079735,8.605078619439155e-05,-0.005836427677422762,-0.0023083400446921587
0.506279581999479,0.46384656871936664,-0.013893746442106733,0.4015921087308119,-2.842562285526519,1.1748898025677852,-0.12028136478733323,0.47069403529167175,-0.013332683593034744,0.398958683013916,-2.8418803089171893,1.1751414734142318,-0.11703449748889287,-0.3099578022956848,-0.21584348380565643,0.27390944957733154,-2.4141733646392822,0.12286049872636795,2.296184539794922,0.6673856973648071,-0.00038035959005355835,-0.03680327534675598,-0.002875967649742961,-0.02736562304198742,-0.0004170714528299868,-0.006609913427382708,0.0005359374335967004
